channel_title,category_id,category_name,publish_day,publish_month,publish_season,publish_hour_category,title_sentiment_label,description_sentiment_label,tags_sentiment_label,len_title,desc_len,No_tags,has_tags,is_weekend_publish_day,publish_hour,title_sentiment,description_sentiment,tags_sentiment,channel_avg_views,channel_median_views,channel_video_count,channel_historical_avg,views,views_log,views_category
Manchu Mon,22,People & Blogs,Saturday,March,Spring,Morning,Negative,Negative,Positive,130,130,28,1,1,9,-0.44999999999999996,-0.44999999999999996,0.13636363636363635,183775.92307692306,121515.0,26,186752.2380952381,260086,12.468771469411038,Medium
Manchu Mon,22,People & Blogs,Saturday,March,Spring,Morning,Negative,Negative,Positive,130,130,28,1,1,9,-0.44999999999999996,-0.44999999999999996,0.13636363636363635,183775.92307692306,121515.0,26,190085.5909090909,304624,12.626836790927507,Medium
TamilCrowd,24,Entertainment,Saturday,March,Spring,Morning,Positive,Positive,Positive,91,810,29,1,1,9,0.22499999999999998,0.3277777777777777,0.12,203272.91176470587,130877.5,34,215200.96666666667,113967,11.643672986218135,Low
TamilCrowd,24,Entertainment,Saturday,March,Spring,Morning,Positive,Positive,Positive,91,810,29,1,1,9,0.22499999999999998,0.3277777777777777,0.12,203272.91176470587,130877.5,34,211935.35483870967,63133,11.053014730672343,Low
VisionTimeTamil,24,Entertainment,Saturday,March,Spring,Morning,Neutral,Positive,Positive,65,414,21,1,1,9,0.0,0.5,0.5,118025.24242424243,81064.0,66,119258.34426229508,83053,11.327246277638377,Low
Viralbollywood,24,Entertainment,Saturday,March,Spring,Morning,Positive,Neutral,Positive,79,336,19,1,1,10,0.5,0.0,0.3672727272727273,475036.6612903226,333233.0,62,473658.23214285716,320559,12.677824745310026,Medium
Chandragiri Subbu,24,Entertainment,Saturday,March,Spring,Morning,Positive,Positive,Positive,99,1711,18,1,1,10,0.5,0.395,0.4375,43931.730769230766,37652.5,26,39250.38888888889,36912,10.51631907150734,Low
Telugu Filmnagar,24,Entertainment,Saturday,March,Spring,Morning,Neutral,Positive,Positive,99,1908,23,1,1,10,0.0,0.4666666666666667,0.22727272727272724,396891.4090909091,277632.5,88,424186.3692307692,208583,12.248097116785406,Medium
Telugu Filmnagar,24,Entertainment,Saturday,March,Spring,Morning,Neutral,Positive,Positive,99,1908,23,1,1,10,0.0,0.4666666666666667,0.22727272727272724,396891.4090909091,277632.5,88,420919.6515151515,130537,11.779419651097427,Low
Telugu Filmnagar,24,Entertainment,Saturday,March,Spring,Morning,Neutral,Positive,Positive,99,1908,23,1,1,10,0.0,0.4666666666666667,0.22727272727272724,396891.4090909091,277632.5,88,416585.58208955225,231241,12.35122006018167,Medium
Mana Health And More,26,Howto & Style,Saturday,March,Spring,Morning,Positive,Positive,Positive,116,499,29,1,1,11,0.20892857142857144,0.10833333333333334,0.5166666666666667,423343.6666666667,126352.0,39,415538.1111111111,103317,11.54556688968599,Low
Bollywood Spy,24,Entertainment,Saturday,March,Spring,Morning,Neutral,Positive,Positive,67,389,21,1,1,11,0.0,0.5,0.5,277434.3888888889,140616.0,36,287172.85294117645,131909,11.789875150842965,Low
Bollywood Spy,24,Entertainment,Saturday,March,Spring,Morning,Neutral,Positive,Positive,67,389,21,1,1,11,0.0,0.5,0.5,277434.3888888889,140616.0,36,282736.7428571429,91852,11.427944752058712,Low
Muzik247,10,Music,Saturday,March,Spring,Morning,Neutral,Positive,Positive,91,2408,14,1,1,11,0.0,0.23667355371900828,0.1925133689839572,2617634.1224489794,659135.0,49,4719316.857142857,110258,11.61058742263039,Low
ABN Telugu,25,News & Politics,Saturday,March,Spring,Morning,Neutral,Positive,Neutral,55,1012,21,1,1,11,0.0,0.17159090909090907,0.012121212121212116,514331.7254901961,389259.0,102,395081.8048780488,165226,12.015075564971097,Low
T-Series Bhakti Sagar,10,Music,Saturday,March,Spring,Morning,Positive,Positive,Positive,94,1572,39,1,1,11,0.35714285714285715,0.19387755102040818,0.4285714285714286,357068.375,189928.0,72,355747.7021276596,769359,13.553314279386363,High
T-Series Bhakti Sagar,10,Music,Saturday,March,Spring,Morning,Positive,Positive,Positive,94,1572,39,1,1,11,0.35714285714285715,0.19387755102040818,0.4285714285714286,357068.375,189928.0,72,364364.6041666667,392072,12.879203325924768,Medium
T-Series Bhakti Sagar,10,Music,Saturday,March,Spring,Morning,Positive,Positive,Positive,94,1994,39,1,1,11,0.35714285714285715,0.21964285714285714,0.4285714285714286,357068.375,189928.0,72,364930.0612244898,881687,13.689593530911047,High
T-Series Bhakti Sagar,10,Music,Saturday,March,Spring,Morning,Positive,Positive,Positive,94,1994,39,1,1,11,0.35714285714285715,0.21964285714285714,0.4285714285714286,357068.375,189928.0,72,375265.2,881687,13.689593530911047,High
Sonotek,10,Music,Saturday,March,Spring,Morning,Positive,Neutral,Positive,98,2068,23,1,1,11,0.13636363636363635,0.046212121212121204,0.18181818181818177,369287.9482758621,288786.0,58,386985.4418604651,377184,12.840491062248708,Medium
Baap Of Bakchod,23,Comedy,Saturday,March,Spring,Afternoon,Negative,Positive,Positive,47,297,20,1,1,12,-0.4,0.75,0.140530303030303,370792.97142857144,181195.0,35,400928.0,93236,11.442899917599892,Low
Baap Of Bakchod,23,Comedy,Saturday,March,Spring,Afternoon,Negative,Positive,Positive,47,297,20,1,1,12,-0.4,0.75,0.140530303030303,370792.97142857144,181195.0,35,391312.625,126770,11.750137588203309,Low
Himalayan News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,56,628,22,1,1,12,0.0,0.26666666666666666,0.3545454545454545,251006.0,125591.0,23,128930.61111111111,782130,13.569777524679262,High
Himalayan News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,56,628,24,1,1,12,0.0,0.26666666666666666,0.3545454545454545,251006.0,125591.0,23,163309.52631578947,690886,13.445731558262809,High
Himalayan News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,56,628,22,1,1,12,0.0,0.26666666666666666,0.3545454545454545,251006.0,125591.0,23,189688.35,757066,13.53720703576857,High
Himalayan News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,56,628,24,1,1,12,0.0,0.26666666666666666,0.3545454545454545,251006.0,125591.0,23,216706.33333333334,465239,13.050308680452975,Medium
Himalayan News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,56,628,22,1,1,12,0.0,0.26666666666666666,0.3545454545454545,251006.0,125591.0,23,228003.27272727274,757066,13.53720703576857,High
Shudh Desi Endings,23,Comedy,Saturday,March,Spring,Afternoon,Neutral,Neutral,Neutral,61,358,8,1,1,13,0.0,-0.1,-0.1,564167.2727272727,366341.5,44,576254.9428571429,329746,12.70608097273681,Medium
Shudh Desi Endings,23,Comedy,Saturday,March,Spring,Afternoon,Neutral,Neutral,Neutral,61,358,8,1,1,13,0.0,-0.1,-0.1,564167.2727272727,366341.5,44,569407.4722222222,211528,12.262117383908196,Medium
TeluguOne,23,Comedy,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,94,675,33,1,1,13,0.275,0.5166666666666667,0.2987603305785124,165818.33571428573,139176.0,140,130125.83950617284,209759,12.253719298997527,Medium
TeluguOne,23,Comedy,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,94,675,33,1,1,13,0.275,0.5166666666666667,0.2987603305785124,165818.33571428573,139176.0,140,131096.9756097561,263876,12.48323836446818,Medium
TeluguOne,23,Comedy,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,94,675,33,1,1,13,0.275,0.5166666666666667,0.2987603305785124,165818.33571428573,139176.0,140,132696.72289156626,122542,11.716217267781833,Low
TeluguOne,23,Comedy,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,94,675,33,1,1,13,0.275,0.5166666666666667,0.2987603305785124,165818.33571428573,139176.0,140,132575.83333333334,306360,12.632519424151901,Medium
Bollywood Now,22,People & Blogs,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,625827.6666666666,1004948,13.820447351919022,High
Bollywood Now,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,643060.4090909091,820979,13.61825402760191,High
Bollywood Now,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,650796.0,820979,13.61825402760191,High
Bollywood Now,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,657886.9583333334,165346,12.015801574913022,Low
Bollywood Now,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,638185.32,953460,13.767853801245883,High
Bollywood Now,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,650311.2692307692,552007,13.221317817907837,Medium
Bollywood Now,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,87,498,18,1,1,13,0.0,0.5,0.3340909090909091,657627.1428571428,320203.5,28,646670.3703703703,953460,13.767853801245883,High
Health And Fitness,17,Sports,Saturday,March,Spring,Afternoon,Neutral,Positive,Neutral,63,797,10,1,1,13,0.0,0.22000000000000003,0.0,171720.33333333334,176140.0,3,222305.0,176140,12.079040089645481,Medium
SunTV Tamil,22,People & Blogs,Saturday,March,Spring,Afternoon,Neutral,Positive,Neutral,33,887,4,1,1,13,0.0,0.2814393939393939,0.0,329986.6275510204,332296.5,196,305157.05263157893,362108,12.79970055045728,Medium
SunTV Tamil,22,People & Blogs,Saturday,March,Spring,Afternoon,Neutral,Positive,Neutral,33,887,4,1,1,13,0.0,0.2814393939393939,0.0,329986.6275510204,332296.5,196,305750.2916666667,229192,12.342319722344119,Medium
Be YouNick,23,Comedy,Saturday,March,Spring,Afternoon,Neutral,Negative,Positive,26,1082,19,1,1,13,0.0,-0.2,0.5,1229832.8630136987,1205556.0,146,1069997.8461538462,719289,13.486019893353692,High
Be YouNick,23,Comedy,Saturday,March,Spring,Afternoon,Neutral,Negative,Positive,26,1082,19,1,1,13,0.0,-0.2,0.5,1229832.8630136987,1205556.0,146,1064684.0757575757,342340,12.743562595318007,Medium
Be YouNick,23,Comedy,Saturday,March,Spring,Afternoon,Neutral,Negative,Positive,26,1082,19,1,1,13,0.0,-0.2,0.5,1229832.8630136987,1205556.0,146,1053902.8208955224,656909,13.395302301781898,High
Be YouNick,23,Comedy,Saturday,March,Spring,Afternoon,Neutral,Negative,Positive,26,1082,19,1,1,13,0.0,-0.2,0.5,1229832.8630136987,1205556.0,146,1048064.6764705882,556640,13.2296757868774,Medium
asianetnews,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Neutral,59,551,23,1,1,13,0.0,0.5,0.08181818181818182,192170.76,170867.0,50,194989.02222222224,116373,11.664564421631601,Low
Sham Idrees,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Negative,50,742,4,1,1,14,-0.03181818181818183,0.17708333333333331,-0.2,352907.8181818182,328123.0,55,221507.47619047618,357407,12.786633265340553,Medium
Sham Idrees,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Negative,50,742,4,1,1,14,-0.03181818181818183,0.17708333333333331,-0.2,352907.8181818182,328123.0,55,227684.72727272726,234148,12.363712943835965,Medium
First Show,24,Entertainment,Saturday,March,Spring,Afternoon,Negative,Negative,Neutral,83,83,16,1,1,14,-0.7,-0.7,0.0,245186.87394957984,124943.0,119,216678.63235294117,148916,11.91114438273942,Low
First Show,24,Entertainment,Saturday,March,Spring,Afternoon,Negative,Negative,Neutral,83,83,16,1,1,14,-0.7,-0.7,0.0,245186.87394957984,124943.0,119,215696.5652173913,81736,11.311262054707527,Low
SAB TV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,100,2301,33,1,1,14,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,377986.0583941606,1007013,13.822500074285289,High
SAB TV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,100,2301,33,1,1,14,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,382544.22463768115,743179,13.518693555463047,High
SAB TV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,100,2301,33,1,1,14,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,385138.71942446043,1176940,13.978429257543342,High
SAB TV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,100,2301,33,1,1,14,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,390794.4428571428,364257,12.805617686753813,Medium
SAB TV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,100,2301,33,1,1,14,0.0,0.2005860805860806,0.32784090909090907,416791.85655737703,292533.5,244,390606.2340425532,1007013,13.822500074285289,High
Love Rudrakash,24,Entertainment,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,51,638,11,1,1,14,1.0,0.33125,0.2698412698412698,145417.73214285713,130047.0,56,164435.32258064515,80222,11.292565535782604,Low
Love Rudrakash,24,Entertainment,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,51,638,11,1,1,14,1.0,0.33125,0.2698412698412698,145417.73214285713,130047.0,56,161803.65625,134734,11.811065165320844,Low
Love Rudrakash,24,Entertainment,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,51,638,11,1,1,14,1.0,0.33125,0.2698412698412698,145417.73214285713,130047.0,56,160983.36363636365,161503,11.99228518913999,Low
Kanak News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,57,841,14,1,1,14,0.0,0.5,0.5,192236.34782608695,139723.0,69,87007.4074074074,437388,12.988578238303177,Medium
Kanak News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,57,841,14,1,1,14,0.0,0.5,0.5,192236.34782608695,139723.0,69,99521.0,179713,12.099121977360827,Medium
Kanak News,25,News & Politics,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,57,841,14,1,1,14,0.0,0.5,0.5,192236.34782608695,139723.0,69,102286.24137931035,356474,12.78401939015032,Medium
THIRU TV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Neutral,Positive,43,599,20,1,1,14,0.0,0.0730952380952381,0.13636363636363635,199046.5220125786,187852.0,159,183851.12592592594,271836,12.512957900941391,Medium
etvteluguindia,24,Entertainment,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,68,374,24,1,1,14,0.35,0.33999999999999997,0.125,445199.58510638296,214832.0,282,618045.8169014085,212610,12.267219483908978,Medium
Movie Talkies,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,79,236,15,1,1,14,0.0,0.5,0.275,828238.6037735849,674772.0,53,752088.3409090909,1639498,14.309901265324598,High
Movie Talkies,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,79,236,6,1,1,14,0.0,0.5,0.5,828238.6037735849,674772.0,53,771808.5555555555,322835,12.684899733323142,Medium
Movie Talkies,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,79,236,15,1,1,14,0.0,0.5,0.275,828238.6037735849,674772.0,53,762048.2608695652,1502900,14.222907798302229,High
Movie Talkies,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,79,236,15,1,1,14,0.0,0.5,0.275,828238.6037735849,674772.0,53,777811.0638297872,1502900,14.222907798302229,High
Movie Talkies,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,79,236,6,1,1,14,0.0,0.5,0.5,828238.6037735849,674772.0,53,792917.0833333334,1200180,13.997982936717358,High
Movie Talkies,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,79,236,15,1,1,14,0.0,0.5,0.275,828238.6037735849,674772.0,53,801228.5714285715,1685029,14.33729392576441,High
TAMIL TECH - தமிழ் டெக்,28,Science & Technology,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,73,1879,10,1,1,14,0.0,0.22000000000000003,0.13636363636363635,120316.33333333333,113181.0,15,116907.875,57510,10.959731512836925,Low
TAMIL TECH - தமிழ் டெக்,28,Science & Technology,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,73,1879,10,1,1,14,0.0,0.22000000000000003,0.13636363636363635,120316.33333333333,113181.0,15,110308.11111111111,143307,11.872751439194495,Low
TAMIL TECH - தமிழ் டெக்,28,Science & Technology,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,73,1879,10,1,1,14,0.0,0.22000000000000003,0.13636363636363635,120316.33333333333,113181.0,15,113608.0,113181,11.636752421506987,Low
Flowers Comedy,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,29,295,23,1,1,14,0.0,0.4225378787878788,0.625,694603.3,630932.0,270,580413.2686567164,892939,13.702274668351617,High
Flowers Comedy,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,29,295,23,1,1,14,0.0,0.4225378787878788,0.625,694603.3,630932.0,270,582728.2740740741,707689,13.46976142368285,High
Flowers Comedy,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,29,295,23,1,1,14,0.0,0.4225378787878788,0.625,694603.3,630932.0,270,583647.1029411765,892939,13.702274668351617,High
Flowers Comedy,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,29,295,23,1,1,14,0.0,0.4225378787878788,0.625,694603.3,630932.0,270,585904.7080291971,1043544,13.858134128671157,High
Flowers Comedy,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Positive,Positive,29,295,23,1,1,14,0.0,0.4225378787878788,0.625,694603.3,630932.0,270,589220.9347826086,383545,12.85721484044504,Medium
Babbu Maan,10,Music,Saturday,March,Spring,Afternoon,Neutral,Neutral,Positive,31,272,8,1,1,14,0.0,0.0,0.13636363636363635,692899.2941176471,532085.0,17,307836.0,172612,12.058807373451009,Medium
Babbu Maan,10,Music,Saturday,March,Spring,Afternoon,Neutral,Neutral,Positive,31,272,8,1,1,14,0.0,0.0,0.13636363636363635,692899.2941176471,532085.0,17,172612.0,111872,11.625119578322387,Low
VikatanTV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Neutral,Positive,28,201,10,1,1,15,0.0,0.0,0.5,708922.8274647887,645614.0,284,782318.0985915493,612842,13.325864064659534,High
VikatanTV,24,Entertainment,Saturday,March,Spring,Afternoon,Neutral,Neutral,Positive,28,201,10,1,1,15,0.0,0.0,0.5,708922.8274647887,645614.0,284,781132.951048951,449787,13.016531639627686,Medium
VikatanTV,43,Unknown,Saturday,March,Spring,Afternoon,Neutral,Neutral,Neutral,28,238,9,1,1,15,0.0,0.0,0.0,708922.8274647887,645614.0,284,778831.9375,681681,13.432318552425476,High
WWE,17,Sports,Saturday,March,Spring,Afternoon,Positive,Positive,Positive,93,452,26,1,1,15,0.35,0.51,0.35,2452370.082644628,1494366.0,121,2454794.5405405406,878312,13.685758301116403,High
Shri Devkinandan Thakur Ji,22,People & Blogs,Saturday,March,Spring,Afternoon,Neutral,Positive,Neutral,72,837,1,1,1,15,0.0,0.5,0.0,42868.204545454544,36972.0,88,41913.458823529414,60965,11.018071610713937,Low
Tarang TV,24,Entertainment,Saturday,March,Spring,Afternoon,Positive,Positive,Neutral,61,732,15,1,1,15,0.35,0.30808080808080807,0.0,107632.26178010472,90350.0,191,97471.54639175258,63631,11.060871767447471,Low
Tarang TV,24,Entertainment,Saturday,March,Spring,Afternoon,Positive,Positive,Neutral,69,683,15,1,1,16,0.35,0.16666666666666666,0.0,107632.26178010472,90350.0,191,97126.23469387754,98843,11.50129812872925,Low
